0328,760
1148,290
0446,1794
0588,176
0435,372
0272,637
0677,2307
0863,241
0016,201
0749,1288
0489,487
0712,101
1177,187
0886,181
0551,259
0688,103
1081,960
0031,252
0865,353
0542,962
0674,309
1012,516
0614,3222
1028,197
0175,1588
0319,529
0215,2680
0530,971
0494,2362
0344,2628
0764,646
0733,266
1097,777
0477,385
0665,698
0249,1155
0385,2532
1040,402
1115,469
0208,376
0485,338
0260,275
0759,786
0660,906
0136,267
0811,937
0416,651
0228,264
0126,288
0334,911
0673,267
0326,2021
0769,104
0363,828
0908,470
1091,1099
0068,368
0645,267
0425,899
1118,333
0119,146
0256,252
0642,1298
0365,2585
0005,560
0481,619
0536,259
0233,1437
0631,236
0261,282
0922,1289
0009,936
1141,280
0362,423
0783,386
0898,239
0164,197
0510,322
0770,410
0944,406
0327,7423
1185,519
1113,921
0325,950
0941,170
0682,236
0122,166
0927,1047
0316,1162
0954,325
0046,187
0456,1274
0949,1456
0925,560
0511,289
0996,703
1199,2311
0519,875
0478,542
0962,481
0515,481
0032,564
0934,754
1188,1430
0474,2359
0217,1445
0573,499
0890,603
0868,578
0790,915
0680,4097
0097,254
0524,1101
0504,1110
1201,4663
0533,366
0222,1436
1164,272
0479,1416
0412,434
0874,466
1096,489
1112,187
0938,246
0115,264
0102,124
0082,306
0792,982
0552,463
1197,4953
0039,137
0508,621
0795,113
0067,1453
0695,147
0772,728
0476,265
0310,871
1022,751
0717,341
0685,3417
0125,177
0895,1319
0737,1024
1016,534
0719,476
1184,580
0386,275
0390,1237
0317,246
0034,453
0570,568
0957,179
0107,160
0798,140
0464,165
0091,405
1074,1359
0057,162
1193,7647
0073,269
0033,175
1120,542
1117,230
0160,432
0221,1762
0467,155
0083,152
0651,1225
1114,736
0906,2502
0667,1059
0571,734
0449,224
0878,244
0420,236
0104,720
0969,349
0394,4810
0100,333
0945,257
0132,428
0291,626
1085,1278
0155,183
0904,867
0384,1399
1135,268
0794,447
0917,137
0726,353
0778,523
0987,247
0579,1058
0877,1956
0066,915
0263,800
0044,134
0050,82
0953,549
0563,245
0295,697
0460,3591
0740,171
0800,250
0892,456
0741,121
0062,106
1041,331
1071,858
0283,691
0634,195
0200,161
0547,599
0441,391
1152,1743
0823,641
0401,1556
0711,298
1007,93
0686,2286
0424,10274
0723,678
0720,119
1170,2772
1101,871
1066,2499
0276,480
0948,365
0012,103
0578,2396
0027,1072
0236,362
0358,122
1119,339
0465,174
0128,705
1029,385
1062,1066
0529,356
0848,563
0618,1209
0246,292
0620,749
0289,557
0538,421
0040,161
0440,112
0179,265
0734,1471
0887,1435
0648,260
1086,493
0210,388
0978,126
0471,924
0819,727
0037,851
0266,479
0379,1527
0888,464
0410,212
0521,601
0951,594
0361,145
0332,6653
0042,65
1013,516
0437,685
0389,219
1026,244
0644,597
0286,1783
0293,215
0294,2217
0881,456
1176,193
0715,305
1142,277
1052,517
0473,182
1020,938
1134,252
0419,316
0698,61
0274,299
0084,114
0450,241
0732,284
0866,512
1015,396
0843,465
0024,111
0397,613
0727,6052
0568,155
0345,657
0074,279
0802,135
0548,304
0232,168
0805,1743
0004,131
0806,727
0624,431
0912,664
0577,983
0203,395
0556,238
0597,359
0555,1446
0743,178
0876,2363
0312,339
1108,453
0059,175
1183,825
0108,198
0897,232
0676,190
0971,229
0055,331
0905,1062
0844,1360
0348,747
0761,443
0678,3848
0834,190
0752,126
0017,5520
0835,177
0627,399
1131,138
1044,7953
0447,291
0864,376
1139,138
0273,268
0689,2019
1157,491
0070,901
0860,307
0926,866
0148,229
1057,1349
0043,49
1165,606
0211,201
0787,208
0862,1911
0198,314
0997,471
1001,440
1196,8434
0399,345
0331,4635
0662,1790
0288,185
0824,207
0372,478
0966,148
1146,719
0739,7695
0431,441
0699,65
0894,3105
1178,153
1180,714
1150,317
0093,205
0311,2047
0290,216
0347,2127
1154,313
0828,1145
0145,217
0140,463
0357,429
0975,425
0746,564
0190,347
0404,249
0558,434
1083,2474
0500,648
0369,384
0442,170
0615,313
0998,961
0946,262
0499,1206
0138,507
1076,946
0116,139
0432,465
0589,142
0226,171
0687,192
0879,658
0516,1343
0393,166
0729,360
0930,551
1093,3245
0965,108
0710,156
1191,909
0593,504
0528,276
0120,136
0623,459
0517,2190
1155,1668
0036,249
0582,857
0713,149
0238,550
0672,542
1107,255
0751,304
0544,462
0650,1544
0932,2354
0019,3933
1011,560
0061,203
0661,379
1160,424
0350,1525
0281,1477
0414,461
0373,908
0559,196
0858,457
0725,430
0071,596
0218,4609
0910,303
0480,1185
0020,611
0255,3146
0438,273
0691,299
0287,6384
0585,197
0402,399
0444,172
0380,361
0436,308
1190,2405
0638,863
0918,976
0709,328
0463,452
0405,692
1149,1769
0161,321
0184,219
0704,801
1182,344
0182,684
0976,262
0186,362
0606,467
0239,592
1153,891
0961,319
0869,226
0854,180
0850,254
0426,331
0675,243
0791,459
1054,1301
0172,195
1166,403
0427,1998
0702,94
0693,4256
0718,650
0893,1628
0637,175
0590,475
0940,410
0825,721
0861,627
0796,397
0513,306
0572,355
0931,2821
0947,3053
0482,276
0318,356
1036,748
1035,532
0981,163
0462,435
1109,1589
1024,73
0822,491
0561,1348
0495,1772
0130,1964
0335,419
0763,947
0493,335
0939,140
0342,2585
0839,361
0714,313
0484,228
0001,433
0852,395
0381,520
0153,951
0382,645
0565,291
0742,386
0724,128
0433,624
0706,351
0469,442
0158,159
0052,851
0336,2196
0512,196
0352,1581
0522,502
0304,273
0409,448
0744,434
0376,335
0458,450
0051,90
0923,1902
0235,131
0797,1880
1000,1850
1033,263
0395,427
0191,490
0368,947
0621,277
0054,157
0656,372
0323,992
0980,175
0919,1612
0453,506
1138,237
0745,153
0808,275
0193,145
1055,658
1006,847
0630,139
0225,150
0086,283
0690,321
0214,152
0248,122
0804,172
0696,188
1002,549
1187,402
0459,903
0983,132
0562,874
1051,304
0986,592
0979,299
0599,264
1039,4923
0488,2606
0663,217
0902,3154
1017,679
1079,884
0360,170
0613,489
1061,2781
0837,1056
0849,210
0492,319
0064,174
0455,201
1124,391
0078,1952
0903,595
0063,255
0188,290
0853,419
0762,1188
1058,612
0045,153
0461,2054
1048,126
0916,1920
0833,644
0750,456
0112,2513
0601,216
0023,378
0567,212
0391,710
0355,222
0457,1229
0985,106
0569,939
0760,304
0077,307
0628,470
0439,369
0721,415
1014,422
0408,2084
0907,2115
0307,404
0870,260
0134,230
0111,450
0339,3268
0296,166
0322,904
1072,2034
1050,150
0793,393
0576,130
0535,227
0144,114
1100,1147
