2440,113.0
0830,113.0
0955,113.0
0283,113.0
2910,113.0
1316,113.0
2166,114.0
3010,114.0
0306,114.0
0159,114.0
2056,114.0
0584,114.0
0978,115.0
0789,115.0
2334,115.0
0604,115.0
1032,115.0
2649,115.0
0655,115.0
2093,115.0
0462,115.0
2860,115.0
1724,115.0
2270,115.0
2261,115.0
2088,116.0
2448,116.0
0501,116.0
0202,116.0
1168,117.0
0844,117.0
2297,117.0
2015,117.0
1331,117.0
3040,118.0
1807,118.0
1461,118.0
0233,118.0
0058,118.0
1303,118.0
1741,118.0
2937,119.0
3017,119.0
1705,119.0
0036,119.0
1738,119.0
2778,119.0
0700,119.0
1443,119.0
1371,120.0
2634,120.0
0376,120.0
2843,120.0
2500,120.0
2938,120.0
1182,120.0
2858,120.0
0222,121.0
0694,121.0
2370,121.0
0025,121.0
2841,121.0
0578,122.0
2519,122.0
2032,122.0
2617,122.0
1974,122.0
2016,122.0
0293,122.0
2091,122.0
0254,123.0
2840,123.0
0520,123.0
3025,123.0
2661,123.0
0597,124.0
1997,124.0
1321,124.0
1608,124.0
2205,124.0
1526,124.0
0579,124.0
2269,124.0
1683,125.0
1615,125.0
0288,125.0
0370,125.0
1101,125.0
2163,126.0
0689,126.0
1957,126.0
0728,127.0
2839,127.0
0683,127.0
2497,127.0
0823,127.0
1537,127.0
2331,128.0
1870,128.0
1712,128.0
2566,128.0
0835,128.0
1786,128.0
0966,128.0
1614,129.0
1199,129.0
0367,129.0
2170,129.0
0763,129.0
0947,129.0
1053,130.0
2373,130.0
1732,130.0
3095,130.0
0879,130.0
1666,130.0
1087,130.0
0769,130.0
0788,131.0
2652,131.0
1809,131.0
1349,131.0
0590,131.0
2467,131.0
0773,132.0
0043,132.0
0593,132.0
0249,132.0
3055,132.0
1523,132.0
0628,132.0
2818,133.0
1169,133.0
1756,133.0
0975,133.0
0011,133.0
2740,133.0
1546,134.0
1399,134.0
1780,134.0
0779,134.0
2541,134.0
0642,134.0
1345,134.0
0185,135.0
2407,135.0
0825,135.0
2462,135.0
1731,135.0
2203,136.0
2243,136.0
3014,136.0
1588,136.0
2159,136.0
2089,136.0
2875,136.0
2169,137.0
2838,137.0
2263,137.0
1529,137.0
1587,137.0
0024,137.0
1348,138.0
1935,138.0
1160,138.0
1232,138.0
2618,138.0
2728,138.0
0100,138.0
1449,138.0
1493,139.0
1352,139.0
1836,139.0
2890,139.0
2690,139.0
2990,139.0
0153,140.0
2318,140.0
2960,140.0
0623,140.0
2348,140.0
0954,141.0
0824,141.0
1538,141.0
2553,141.0
1524,141.0
1835,141.0
1556,141.0
1948,141.0
0129,141.0
2185,142.0
0083,142.0
2645,142.0
0846,142.0
0732,142.0
1563,142.0
1428,143.0
2501,143.0
0614,143.0
1949,143.0
2034,143.0
0512,143.0
1601,143.0
2014,144.0
2663,144.0
0839,144.0
2374,144.0
2934,144.0
2764,144.0
1455,145.0
2054,145.0
0368,145.0
2811,145.0
0810,145.0
2772,146.0
1915,146.0
0091,146.0
0616,147.0
0567,147.0
2380,147.0
1415,147.0
2140,147.0
0817,147.0
1006,147.0
0458,148.0
0783,148.0
2044,148.0
2450,148.0
0902,148.0
2611,148.0
1775,149.0
1702,149.0
1842,149.0
0841,149.0
2294,149.0
0612,149.0
2872,149.0
2917,149.0
2561,150.0
0794,150.0
2188,150.0
1609,150.0
3082,151.0
1978,151.0
1697,151.0
0237,151.0
2291,151.0
0598,151.0
1961,151.0
1999,152.0
1796,152.0
0870,152.0
0300,152.0
1170,152.0
0163,152.0
2743,152.0
1500,152.0
2276,152.0
1299,153.0
1467,153.0
2795,153.0
1917,154.0
2704,154.0
2721,155.0
2655,155.0
2049,155.0
1294,156.0
1511,156.0
0667,156.0
3067,157.0
2176,157.0
2865,157.0
2942,157.0
2180,157.0
2033,157.0
0106,158.0
1164,158.0
2490,158.0
0469,158.0
2769,158.0
2999,159.0
0497,159.0
1848,159.0
2745,159.0
1378,160.0
1138,160.0
1939,160.0
0055,160.0
2589,160.0
2856,160.0
2389,160.0
3081,161.0
2412,161.0
0575,161.0
0364,161.0
0076,161.0
0028,161.0
2028,161.0
0594,161.0
2574,162.0
0553,162.0
0461,162.0
0435,162.0
1302,162.0
2019,163.0
1832,163.0
1533,163.0
2606,163.0
0445,164.0
1085,164.0
2948,164.0
2877,164.0
0474,164.0
1329,165.0
0543,165.0
1515,165.0
0936,165.0
2943,166.0
2165,166.0
2639,166.0
2826,166.0
0491,166.0
1847,166.0
2421,167.0
2400,167.0
2152,167.0
1174,167.0
1091,167.0
1462,167.0
1813,168.0
2954,168.0
2893,168.0
2793,168.0
0775,168.0
3079,169.0
2694,169.0
0331,169.0
0317,169.0
0834,169.0
2284,169.0
1251,170.0
2768,170.0
2798,170.0
2312,170.0
1536,170.0
0223,170.0
1902,171.0
0985,171.0
2442,171.0
0979,171.0
0686,171.0
0313,171.0
2223,172.0
1196,172.0
0603,172.0
0442,172.0
1418,173.0
2114,173.0
0814,173.0
2607,173.0
1001,174.0
1238,174.0
0052,174.0
1317,174.0
1272,174.0
1108,174.0
1470,174.0
0034,174.0
2685,175.0
0134,175.0
0607,175.0
2038,175.0
0375,175.0
0630,175.0
0026,176.0
2353,176.0
0656,176.0
1233,176.0
2667,176.0
2001,176.0
2327,177.0
2076,177.0
1985,177.0
2394,178.0
2063,178.0
0792,178.0
1869,178.0
2539,179.0
2309,180.0
1059,180.0
1198,180.0
1465,181.0
1888,181.0
1616,181.0
2648,181.0
1167,182.0
1945,182.0
0155,182.0
2753,183.0
2377,183.0
2069,184.0
1146,184.0
2369,185.0
1991,185.0
3106,185.0
0513,185.0
1457,186.0
2669,186.0
2477,186.0
2554,186.0
1218,186.0
1776,186.0
0498,186.0
1746,186.0
0885,186.0
1186,187.0
0449,187.0
0624,187.0
0467,187.0
1586,187.0
0366,187.0
0993,187.0
3087,188.0
2679,188.0
1735,188.0
2516,189.0
1986,189.0
2834,189.0
2756,189.0
0780,189.0
0868,189.0
2693,191.0
1451,191.0
0201,191.0
0057,191.0
1277,192.0
2435,192.0
1069,193.0
2264,193.0
1504,194.0
1358,194.0
0759,194.0
2449,194.0
2707,194.0
2845,194.0
1806,195.0
2997,195.0
0909,195.0
0073,195.0
0554,195.0
3041,196.0
0258,196.0
1142,196.0
1216,197.0
1634,197.0
2075,197.0
2697,197.0
0507,198.0
0849,198.0
1291,198.0
3007,200.0
1941,200.0
1005,200.0
2612,200.0
1923,200.0
1217,201.0
2510,201.0
0113,201.0
2716,201.0
0250,201.0
1436,202.0
2338,202.0
0162,203.0
2437,203.0
1644,203.0
0340,203.0
1440,203.0
1919,203.0
2799,204.0
1931,204.0
0570,204.0
1777,205.0
1312,205.0
2202,206.0
1326,206.0
2086,207.0
1471,208.0
0341,208.0
1139,208.0
2598,208.0
2201,208.0
0453,209.0
1473,209.0
1426,210.0
0596,210.0
2824,210.0
0029,210.0
2788,210.0
0829,210.0
2332,211.0
1989,211.0
0847,211.0
2230,212.0
1512,212.0
3022,212.0
0090,212.0
2928,212.0
2660,213.0
1079,213.0
0925,214.0
2221,214.0
1610,214.0
1325,214.0
1729,214.0
0970,215.0
0207,215.0
0079,215.0
1994,216.0
0542,216.0
0755,216.0
0413,216.0
1084,216.0
2575,218.0
0315,218.0
2931,219.0
1262,219.0
1887,219.0
0238,219.0
1801,220.0
1929,220.0
1990,221.0
1531,221.0
2413,221.0
0187,221.0
2978,221.0
2359,222.0
0157,222.0
1910,222.0
0246,223.0
0092,223.0
2314,223.0
0687,223.0
2183,223.0
0892,223.0
0826,224.0
1561,224.0
1749,225.0
2546,225.0
2558,225.0
0347,226.0
0772,226.0
0308,226.0
1993,226.0
1061,226.0
1755,226.0
0262,227.0
2356,227.0
1279,228.0
1960,228.0
1116,228.0
0381,229.0
0767,229.0
2515,229.0
0030,230.0
2271,230.0
0968,230.0
2686,231.0
1130,231.0
0077,232.0
1310,232.0
2436,233.0
0391,233.0
0556,233.0
2168,233.0
0218,233.0
2913,233.0
0236,234.0
2182,234.0
3080,235.0
1055,235.0
2451,235.0
0209,235.0
1219,236.0
1430,236.0
2186,237.0
1150,238.0
2446,238.0
1811,238.0
1019,238.0
1078,238.0
2714,239.0
1175,239.0
1038,239.0
3021,240.0
2537,240.0
1841,240.0
0282,240.0
1176,241.0
1356,241.0
1570,242.0
2060,242.0
3091,243.0
0930,243.0
0651,244.0
0229,244.0
1373,244.0
0291,244.0
0937,244.0
0802,245.0
0148,245.0
2042,246.0
2307,246.0
1184,246.0
2199,246.0
0848,246.0
3034,247.0
2234,247.0
0433,247.0
0586,248.0
2268,248.0
0121,249.0
1899,249.0
2573,249.0
0362,249.0
2321,250.0
3089,250.0
0943,250.0
2681,250.0
1070,251.0
2087,251.0
2197,251.0
2273,251.0
1840,251.0
0095,252.0
0544,252.0
0322,252.0
2483,253.0
2343,253.0
0738,253.0
0477,253.0
2361,255.0
2967,255.0
0850,256.0
1527,256.0
1223,256.0
0418,257.0
1047,257.0
2488,257.0
2556,257.0
2363,258.0
1229,258.0
0945,258.0
2784,258.0
0725,258.0
1127,259.0
2315,259.0
2899,260.0
2132,260.0
1713,260.0
0261,261.0
2572,261.0
1132,261.0
0490,262.0
1076,262.0
0441,262.0
2074,262.0
1486,262.0
0843,262.0
2498,263.0
0511,264.0
2689,264.0
0471,264.0
1445,264.0
0905,264.0
0154,265.0
1391,266.0
0410,266.0
2803,266.0
1856,268.0
2416,269.0
2579,269.0
0757,269.0
0158,269.0
0333,270.0
2810,270.0
0646,270.0
0272,270.0
2567,270.0
2487,271.0
1246,271.0
1701,271.0
1447,271.0
1771,272.0
0927,272.0
1553,272.0
1891,272.0
2983,273.0
2540,274.0
2249,275.0
1406,275.0
2158,275.0
2177,275.0
2563,276.0
2711,276.0
2048,276.0
2073,277.0
1119,277.0
1215,277.0
1645,278.0
0310,278.0
2822,278.0
0344,278.0
2560,279.0
2151,279.0
2775,280.0
2751,281.0
0636,281.0
2905,281.0
0819,281.0
1398,281.0
2376,282.0
1498,282.0
0156,283.0
0550,283.0
1906,283.0
1017,283.0
1800,283.0
2272,283.0
0336,284.0
2052,284.0
2105,284.0
2780,285.0
2715,285.0
2128,286.0
0950,286.0
2807,286.0
0496,286.0
1944,287.0
0643,287.0
2871,287.0
2511,287.0
0161,288.0
1129,288.0
1248,290.0
0743,290.0
2977,291.0
0733,292.0
1783,292.0
0037,292.0
1737,294.0
1904,294.0
1090,294.0
0027,295.0
2658,295.0
0560,297.0
3094,297.0
1247,297.0
0874,298.0
1873,299.0
1490,299.0
1456,299.0
2484,299.0
2330,300.0
0649,300.0
1793,300.0
0928,300.0
2340,301.0
1313,301.0
1900,301.0
3028,301.0
3056,301.0
2398,301.0
1382,301.0
1637,302.0
2706,302.0
0737,302.0
0860,303.0
1389,303.0
1433,304.0
1804,305.0
1208,305.0
0785,305.0
0722,305.0
0906,305.0
2806,306.0
0997,306.0
1444,306.0
1831,306.0
3071,306.0
1966,306.0
2079,306.0
1050,307.0
1124,307.0
2915,307.0
0265,307.0
0374,308.0
0198,308.0
0882,308.0
0197,308.0
0231,309.0
0611,309.0
1206,309.0
1393,310.0
2178,310.0
1943,310.0
0353,311.0
1690,312.0
2684,312.0
0809,313.0
2950,314.0
2102,314.0
2116,314.0
3101,316.0
2007,316.0
3006,316.0
2887,316.0
0709,317.0
0523,317.0
0730,317.0
2771,318.0
2418,318.0
1973,319.0
2117,319.0
2765,319.0
0526,320.0
0400,320.0
0142,320.0
2720,320.0
1679,320.0
1572,321.0
0228,322.0
2770,323.0
0990,323.0
1619,325.0
2365,325.0
0275,326.0
2344,326.0
1858,328.0
0500,329.0
0063,329.0
2741,329.0
2998,329.0
2562,330.0
2857,330.0
2505,331.0
1867,332.0
0645,332.0
0662,332.0
1946,333.0
2564,334.0
0574,336.0
1126,336.0
0147,336.0
0702,337.0
1297,337.0
0890,337.0
0373,338.0
1754,338.0
0781,339.0
2682,339.0
2059,341.0
3074,341.0
0065,341.0
0958,343.0
0744,343.0
1631,345.0
0211,345.0
1306,345.0
2148,345.0
0499,346.0
1805,346.0
0525,346.0
2786,347.0
2308,349.0
2587,349.0
0641,349.0
2217,350.0
1650,350.0
0855,350.0
1408,351.0
1394,352.0
2520,354.0
0021,354.0
2167,355.0
2287,355.0
0506,356.0
2532,356.0
2588,358.0
1466,358.0
2392,359.0
0371,359.0
0971,359.0
2962,360.0
2388,360.0
0508,360.0
2172,361.0
1431,363.0
0941,367.0
0189,368.0
0706,368.0
0385,369.0
2502,369.0
1518,369.0
1210,370.0
2933,372.0
1788,372.0
2802,372.0
0994,372.0
2878,372.0
2493,373.0
1656,375.0
1171,376.0
0495,377.0
0268,377.0
2387,378.0
1620,378.0
3090,378.0
2131,378.0
2097,378.0
2779,378.0
1071,379.0
1362,379.0
2319,379.0
2030,380.0
0988,380.0
1918,381.0
0290,381.0
0650,381.0
1266,381.0
2149,381.0
0372,382.0
0580,383.0
1921,383.0
2996,384.0
1450,384.0
0060,384.0
1200,385.0
1154,386.0
1687,387.0
0764,388.0
1657,388.0
1632,388.0
0676,388.0
0321,389.0
2023,390.0
0984,391.0
0701,393.0
2969,393.0
0635,393.0
0708,393.0
2524,394.0
1469,397.0
1372,398.0
1039,399.0
2355,399.0
1221,399.0
0318,399.0
2903,399.0
2304,400.0
1131,401.0
2904,401.0
2620,401.0
1280,401.0
1565,401.0
1271,401.0
2453,402.0
1898,402.0
2809,402.0
2696,404.0
2143,405.0
2883,405.0
0358,408.0
1481,409.0
0840,410.0
0951,410.0
